instrument,staff,measureNumber,offset,duration,frequency,step,octave
Piano,,27,107.25,0.25,155.56349186104035,D,3
Piano,,27,107.5,0.25,123.4708253140309,B,2
Piano,,27,107.75,0.25,155.56349186104035,D,3
Piano,,28,108.0,0.25,97.99885899543722,F,2
Piano,,28,108.25,0.25,155.56349186104035,D,3
Piano,,28,108.5,0.25,97.99885899543722,F,2
Piano,,28,108.75,0.25,155.56349186104035,D,3
Piano,,28,109.0,0.25,97.99885899543722,F,2
Piano,,28,109.25,0.25,155.56349186104035,D,3
Piano,,28,109.5,0.25,97.99885899543722,F,2
Piano,,28,109.75,0.25,155.56349186104035,D,3
Piano,,28,110.0,0.25,97.99885899543722,F,2
Piano,,28,110.25,0.25,155.56349186104035,D,3
Piano,,28,110.5,0.25,97.99885899543722,F,2
Piano,,28,110.75,0.25,155.56349186104035,D,3
Piano,,28,111.0,0.25,97.99885899543722,F,2
Piano,,28,111.25,0.25,155.56349186104035,D,3
Piano,,28,111.5,0.25,97.99885899543722,F,2
Piano,,28,111.75,0.25,155.56349186104035,D,3
Piano,,29,112.0,0.25,92.4986056779085,F,2
Piano,,29,112.25,0.25,155.56349186104035,D,3
Piano,,29,112.5,0.25,103.82617439498618,G,2
Piano,,29,112.75,0.25,155.56349186104035,D,3
Piano,,29,113.0,0.25,92.4986056779085,F,2
Piano,,29,113.25,0.25,155.56349186104035,D,3
Piano,,29,113.5,0.25,103.82617439498618,G,2
Piano,,29,113.75,0.25,155.56349186104035,D,3
Piano,,29,114.0,0.25,82.40688922821738,E,2
Piano,,29,114.25,0.25,138.59131548843592,C,3
Piano,,29,114.5,0.25,103.82617439498618,G,2
Piano,,29,114.75,0.25,138.59131548843592,C,3
Piano,,29,115.0,0.25,82.40688922821738,E,2
Piano,,29,115.25,0.25,138.59131548843592,C,3
Piano,,29,115.5,0.25,103.82617439498618,G,2
Piano,,29,115.75,0.25,138.59131548843592,C,3
Piano,,30,116.0,17/120,0.0,C,3
Piano,,30,116.0,1/140,0.0,C,3
Piano,,30,116.00714285714285,0.25,82.40688922821738,E,2
Piano,,30,116.25714285714285,0.25,138.59131548843592,C,3
Piano,,30,116.50714285714285,0.25,92.4986056779085,F,2
Piano,,30,116.75714285714285,0.25,138.59131548843592,C,3
Piano,,30,117.00714285714285,0.25,77.78174593052012,D,2
Piano,,30,117.25714285714285,0.25,123.4708253140309,B,2
Piano,,30,117.50714285714285,0.25,92.4986056779085,F,2
Piano,,30,117.75714285714285,0.25,123.4708253140309,B,2
Piano,,30,118.00714285714285,0.25,77.78174593052012,D,2
Piano,,30,118.25714285714285,0.25,123.4708253140309,B,2
Piano,,30,118.50714285714285,0.25,92.4986056779085,F,2
Piano,,30,118.75714285714285,0.25,123.4708253140309,B,2
Piano,,30,119.00714285714285,0.25,77.78174593052012,D,2
Piano,,30,119.25714285714285,0.25,123.4708253140309,B,2
Piano,,30,119.50714285714285,0.25,92.4986056779085,F,2
Piano,,30,119.75714285714285,0.25,123.4708253140309,B,2
Piano,,31,120.00714285714285,0.25,73.4161919793518,D,2
Piano,,31,120.25714285714285,0.25,123.4708253140309,B,2
Piano,,31,120.50714285714285,0.25,82.40688922821738,E,2
Piano,,31,120.75714285714285,0.25,123.4708253140309,B,2
Piano,,31,121.00714285714285,0.25,73.4161919793518,D,2
Piano,,31,121.25714285714285,0.25,123.4708253140309,B,2
Piano,,31,121.50714285714285,0.25,82.40688922821738,E,2
Piano,,31,121.75714285714285,0.25,123.4708253140309,B,2
Piano,,31,122.00714285714285,0.25,69.29565774421793,C,2
Piano,,31,122.25714285714285,0.25,109.99999999999989,A,2
Piano,,31,122.50714285714285,0.25,82.40688922821738,E,2
Piano,,31,122.75714285714285,0.25,109.99999999999989,A,2
Piano,,31,123.00714285714285,0.25,69.29565774421793,C,2
Piano,,31,123.25714285714285,0.25,109.99999999999989,A,2
Piano,,31,123.50714285714285,0.25,82.40688922821738,E,2
Piano,,31,123.75714285714285,0.25,109.99999999999989,A,2
Piano,,32,124.00714285714285,17/120,0.0,A,2
Piano,,32,124.00714285714285,1/140,0.0,A,2
Piano,,32,124.01428571428572,0.25,69.29565774421793,C,2
Piano,,32,124.26428571428572,0.25,116.54094037952237,A,2
Piano,,32,124.51428571428572,0.25,77.78174593052012,D,2
Piano,,32,124.76428571428572,0.25,116.54094037952237,A,2
Piano,,32,125.01428571428572,0.25,61.73541265701542,B,1
Piano,,32,125.26428571428572,0.25,103.82617439498618,G,2
Piano,,32,125.51428571428572,0.25,77.78174593052012,D,2
Piano,,32,125.76428571428572,0.25,103.82617439498618,G,2
Piano,,32,126.01428571428572,0.25,61.73541265701542,B,1
Piano,,32,126.26428571428572,0.25,103.82617439498618,G,2
Piano,,32,126.51428571428572,0.25,77.78174593052012,D,2
Piano,,32,126.76428571428572,0.25,103.82617439498618,G,2
Piano,,32,127.01428571428572,0.25,61.73541265701542,B,1
Piano,,32,127.26428571428572,0.25,103.82617439498618,G,2
Piano,,32,127.51428571428572,0.25,77.78174593052012,D,2
Piano,,32,127.76428571428572,0.25,103.82617439498618,G,2
Piano,,33,128.0142857142857,2.0,69.29565774421793,C,2
Piano,,33,128.0142857142857,2.0,82.40688922821738,E,2
Piano,,33,128.0142857142857,2.0,109.99999999999989,A,2
Piano,,33,128.0142857142857,2.0,138.59131548843592,C,3
Piano,,33,130.0142857142857,1.0,69.29565774421793,C,2
Piano,,33,130.0142857142857,1.0,82.40688922821738,E,2
Piano,,33,130.0142857142857,1.0,109.99999999999989,A,2
Piano,,33,130.0142857142857,1.0,138.59131548843592,C,3
Piano,,33,131.0142857142857,1.0,0.0,C,3
Piano,,34,132.0142857142857,1.0,277.182630976872,C,4
Piano,,34,132.0142857142857,1.0,329.62755691286986,E,4
Piano,,34,132.0142857142857,1.0,440.0,A,4
Piano,,34,133.0142857142857,1.0,0.0,A,4
Piano,,34,134.0142857142857,1.0,277.182630976872,C,4
Piano,,34,134.0142857142857,1.0,329.62755691286986,E,4
Piano,,34,134.0142857142857,1.0,440.0,A,4
Piano,,34,135.0142857142857,1.0,0.0,A,4
Piano,,35,136.0142857142857,1.0,277.182630976872,C,4
Piano,,35,136.0142857142857,1.0,329.62755691286986,E,4
Piano,,35,136.0142857142857,1.0,440.0,A,4
Piano,,35,137.0142857142857,1.0,277.182630976872,C,4
Piano,,35,137.0142857142857,1.0,329.62755691286986,E,4
Piano,,35,137.0142857142857,1.0,440.0,A,4
Piano,,35,138.0142857142857,1.0,277.182630976872,C,4
Piano,,35,138.0142857142857,1.0,329.62755691286986,E,4
Piano,,35,138.0142857142857,1.0,440.0,A,4
Piano,,35,139.0142857142857,1.0,277.182630976872,C,4
Piano,,35,139.0142857142857,1.0,329.62755691286986,E,4
Piano,,35,139.0142857142857,1.0,440.0,A,4
Piano,,36,140.0142857142857,32/15,0.0,A,4
Piano,,36,140.0142857142857,0.25,311.1269837220808,D,4
Piano,,36,140.2642857142857,0.25,493.8833012561241,B,4
Piano,,36,140.5142857142857,0.25,415.3046975799451,G,4
Piano,,36,140.7642857142857,0.25,493.8833012561241,B,4
Piano,,36,141.0142857142857,0.25,311.1269837220808,D,4
Piano,,36,141.2642857142857,0.25,493.8833012561241,B,4
Piano,,36,141.5142857142857,0.25,415.3046975799451,G,4
Piano,,36,141.7642857142857,0.25,493.8833012561241,B,4
Piano,,36,142.0142857142857,0.25,311.1269837220808,D,4
Piano,,36,142.2642857142857,0.25,554.3652619537443,C,5
Piano,,36,142.5142857142857,0.25,391.99543598174927,F,4
Piano,,36,142.7642857142857,0.25,554.3652619537443,C,5
Piano,,36,143.0142857142857,0.25,311.1269837220808,D,4
Piano,,36,143.2642857142857,0.25,554.3652619537443,C,5
Piano,,36,143.5142857142857,0.25,391.99543598174927,F,4
Piano,,36,143.7642857142857,0.25,554.3652619537443,C,5
Piano,,37,144.0142857142857,1.0,329.62755691286986,E,4
Piano,,37,144.0142857142857,1.0,415.3046975799451,G,4
Piano,,37,144.0142857142857,1.0,493.8833012561241,B,4
Piano,,37,145.0142857142857,1.0,69.29565774421793,C,2
Piano,,37,145.0142857142857,1.0,82.40688922821738,E,2
Piano,,37,145.0142857142857,1.0,109.99999999999989,A,2
Piano,,37,145.0142857142857,1.0,138.59131548843592,C,3
Piano,,37,146.0142857142857,1.0,69.29565774421793,C,2
Piano,,37,146.0142857142857,1.0,82.40688922821738,E,2
Piano,,37,146.0142857142857,1.0,109.99999999999989,A,2
Piano,,37,146.0142857142857,1.0,138.59131548843592,C,3
Piano,,37,147.0142857142857,1.0,0.0,C,3
Piano,,38,148.0142857142857,1.0,0.0,C,3
Piano,,38,149.0142857142857,1.0,138.59131548843592,C,3
Piano,,38,149.0142857142857,1.0,164.81377845643485,E,3
Piano,,38,149.0142857142857,1.0,219.9999999999999,A,3
Piano,,38,150.0142857142857,1.0,0.0,A,3
Piano,,38,151.0142857142857,1.0,138.59131548843592,C,3
Piano,,38,151.0142857142857,1.0,164.81377845643485,E,3
Piano,,38,151.0142857142857,1.0,219.9999999999999,A,3
Piano,,39,152.0142857142857,0.5,0.0,A,3
Piano,,39,152.5142857142857,0.5,138.59131548843592,C,3
Piano,,39,152.5142857142857,0.5,164.81377845643485,E,3
Piano,,39,152.5142857142857,0.5,219.9999999999999,A,3
Piano,,39,153.0142857142857,0.5,0.0,A,3
Piano,,39,153.5142857142857,0.5,138.59131548843592,C,3
Piano,,39,153.5142857142857,0.5,164.81377845643485,E,3
Piano,,39,153.5142857142857,0.5,219.9999999999999,A,3
Piano,,39,154.0142857142857,0.5,0.0,A,3
Piano,,39,154.5142857142857,0.5,138.59131548843592,C,3
Piano,,39,154.5142857142857,0.5,164.81377845643485,E,3
Piano,,39,154.5142857142857,0.5,219.9999999999999,A,3
Piano,,39,155.0142857142857,0.5,0.0,A,3
Piano,,39,155.5142857142857,0.5,138.59131548843592,C,3
Piano,,39,155.5142857142857,0.5,164.81377845643485,E,3
Piano,,39,155.5142857142857,0.5,219.9999999999999,A,3
Piano,,40,156.0142857142857,1.0,138.59131548843592,C,3
Piano,,40,156.0142857142857,1.0,164.81377845643485,E,3
Piano,,40,156.0142857142857,1.0,219.9999999999999,A,3
Piano,,40,157.0142857142857,1.0,0.0,A,3
Piano,,40,158.0142857142857,2.0,0.0,A,3
Piano,,41,160.0142857142857,0.25,138.59131548843592,C,3
Piano,,41,160.2642857142857,0.25,219.9999999999999,A,3
Piano,,41,160.5142857142857,0.25,164.81377845643485,E,3
Piano,,41,160.7642857142857,0.25,219.9999999999999,A,3
Piano,,41,161.0142857142857,0.25,138.59131548843592,C,3
Piano,,41,161.2642857142857,0.25,219.9999999999999,A,3
Piano,,41,161.5142857142857,0.25,164.81377845643485,E,3
Piano,,41,161.7642857142857,0.25,219.9999999999999,A,3
Piano,,41,162.0142857142857,0.25,146.83238395870364,C,3
Piano,,41,162.2642857142857,0.25,246.94165062806198,B,3
Piano,,41,162.5142857142857,0.25,174.61411571650183,E,3
Piano,,41,162.7642857142857,0.25,246.94165062806198,B,3
Piano,,41,163.0142857142857,0.25,146.83238395870364,C,3
Piano,,41,163.2642857142857,0.25,246.94165062806198,B,3
Piano,,41,163.5142857142857,0.25,174.61411571650183,E,3
Piano,,41,163.7642857142857,0.25,246.94165062806198,B,3
Piano,,42,164.0142857142857,2.0,0.0,B,3
Piano,,42,164.0142857142857,0.25,155.56349186104035,D,3
Piano,,42,164.2642857142857,0.25,246.94165062806198,B,3
Piano,,42,164.5142857142857,0.25,207.65234878997245,G,3
Piano,,42,164.7642857142857,0.25,246.94165062806198,B,3
Piano,,42,165.0142857142857,0.25,155.56349186104035,D,3
Piano,,42,165.2642857142857,0.25,246.94165062806198,B,3
Piano,,42,165.5142857142857,0.25,207.65234878997245,G,3
Piano,,42,165.7642857142857,0.25,246.94165062806198,B,3
Piano,,42,166.0142857142857,2.0,195.99771799087452,F,3
Piano,,42,166.0142857142857,0.25,77.78174593052012,D,2
Piano,,42,166.2642857142857,0.25,155.56349186104035,D,3
Piano,,42,166.5142857142857,0.25,146.83238395870364,C,3
Piano,,42,166.7642857142857,0.25,155.56349186104035,D,3
Piano,,42,167.0142857142857,0.25,146.83238395870364,C,3
Piano,,42,167.2642857142857,0.25,155.56349186104035,D,3
Piano,,42,167.5142857142857,0.25,146.83238395870364,C,3
Piano,,42,167.7642857142857,0.25,155.56349186104035,D,3
Piano,,43,168.0142857142857,0.5,207.65234878997245,G,3
Piano,,43,168.0142857142857,0.5,103.82617439498618,G,2
Piano,,43,168.5142857142857,0.5,207.65234878997245,G,3
Piano,,43,169.0142857142857,0.5,207.65234878997245,G,3
Piano,,43,169.5142857142857,0.5,207.65234878997245,G,3
Piano,,43,170.0142857142857,0.5,207.65234878997245,G,3
Piano,,43,170.5142857142857,0.5,207.65234878997245,G,3
Piano,,43,171.0142857142857,0.5,233.08188075904488,A,3
Piano,,43,171.5142857142857,0.5,246.94165062806198,B,3
Piano,,44,172.0142857142857,0.5,155.56349186104035,D,3
Piano,,44,172.0142857142857,0.5,277.182630976872,C,4
Piano,,44,172.5142857142857,0.5,277.182630976872,C,4
Piano,,44,172.5142857142857,0.5,311.1269837220808,D,4
Piano,,44,173.0142857142857,0.5,277.182630976872,C,4
Piano,,44,173.0142857142857,0.5,311.1269837220808,D,4
Piano,,44,173.5142857142857,0.5,277.182630976872,C,4
Piano,,44,173.5142857142857,0.5,311.1269837220808,D,4
Piano,,44,174.0142857142857,0.5,277.182630976872,C,4
Piano,,44,174.0142857142857,0.5,311.1269837220808,D,4
Piano,,44,174.5142857142857,0.5,277.182630976872,C,4
Piano,,44,174.5142857142857,0.5,311.1269837220808,D,4
Piano,,44,175.0142857142857,0.5,246.94165062806198,B,3
Piano,,44,175.0142857142857,0.5,311.1269837220808,D,4
Piano,,44,175.5142857142857,0.5,233.08188075904488,A,3
Piano,,44,175.5142857142857,0.5,311.1269837220808,D,4
Piano,,45,176.0142857142857,0.5,103.82617439498618,G,2
Piano,,45,176.0142857142857,0.5,207.65234878997245,G,3
Piano,,45,176.5142857142857,0.5,207.65234878997245,G,3
Piano,,45,177.0142857142857,0.5,207.65234878997245,G,3
Piano,,45,177.5142857142857,0.5,207.65234878997245,G,3
Piano,,45,178.0142857142857,0.5,207.65234878997245,G,3
Piano,,45,178.5142857142857,0.5,207.65234878997245,G,3
Piano,,45,179.0142857142857,0.5,233.08188075904488,A,3
Piano,,45,179.5142857142857,0.5,246.94165062806198,B,3
Piano,,46,180.0142857142857,0.5,155.56349186104035,D,3
Piano,,46,180.0142857142857,0.5,277.182630976872,C,4
Piano,,46,180.5142857142857,0.5,277.182630976872,C,4
Piano,,46,180.5142857142857,0.5,311.1269837220808,D,4
Piano,,46,181.0142857142857,0.5,277.182630976872,C,4
Piano,,46,181.0142857142857,0.5,311.1269837220808,D,4
Piano,,46,181.5142857142857,0.5,277.182630976872,C,4
Piano,,46,181.5142857142857,0.5,311.1269837220808,D,4
Piano,,46,182.0142857142857,0.5,277.182630976872,C,4
Piano,,46,182.0142857142857,0.5,311.1269837220808,D,4
Piano,,46,182.5142857142857,0.5,277.182630976872,C,4
Piano,,46,182.5142857142857,0.5,311.1269837220808,D,4
Piano,,46,183.0142857142857,0.5,246.94165062806198,B,3
Piano,,46,183.0142857142857,0.5,311.1269837220808,D,4
Piano,,46,183.5142857142857,0.5,233.08188075904488,A,3
Piano,,46,183.5142857142857,0.5,311.1269837220808,D,4
Piano,,47,184.0142857142857,0.5,103.82617439498618,G,2
Piano,,47,184.5142857142857,0.5,207.65234878997245,G,3
Piano,,47,184.5142857142857,0.5,246.94165062806198,B,3
Piano,,47,185.0142857142857,0.5,207.65234878997245,G,3
Piano,,47,185.0142857142857,0.5,246.94165062806198,B,3
Piano,,47,185.5142857142857,0.5,246.94165062806198,B,3
Piano,,47,185.5142857142857,0.5,311.1269837220808,D,4
Piano,,47,186.0142857142857,0.5,138.59131548843592,C,3
Piano,,47,186.5142857142857,0.5,207.65234878997245,G,3
Piano,,47,186.5142857142857,0.5,277.182630976872,C,4
Piano,,47,187.0142857142857,0.5,207.65234878997245,G,3
Piano,,47,187.0142857142857,0.5,277.182630976872,C,4
Piano,,47,187.5142857142857,0.5,277.182630976872,C,4
Piano,,47,187.5142857142857,0.5,329.62755691286986,E,4
Piano,,48,188.0142857142857,0.5,155.56349186104035,D,3
Piano,,48,188.5142857142857,0.5,207.65234878997245,G,3
Piano,,48,188.5142857142857,0.5,246.94165062806198,B,3
Piano,,48,189.0142857142857,0.5,207.65234878997245,G,3
Piano,,48,189.0142857142857,0.5,246.94165062806198,B,3
Piano,,48,189.5142857142857,0.5,246.94165062806198,B,3
Piano,,48,189.5142857142857,0.5,311.1269837220808,D,4
Piano,,48,190.0142857142857,0.5,155.56349186104035,D,3
Piano,,48,190.5142857142857,0.5,195.99771799087452,F,3
Piano,,48,190.5142857142857,0.5,233.08188075904488,A,3
Piano,,48,191.0142857142857,0.5,195.99771799087452,F,3
Piano,,48,191.0142857142857,0.5,233.08188075904488,A,3
Piano,,48,191.5142857142857,0.5,233.08188075904488,A,3
Piano,,48,191.5142857142857,0.5,311.1269837220808,D,4
Piano,,49,192.0142857142857,0.5,51.913087197493056,G,1
Piano,,49,192.0142857142857,0.5,103.82617439498618,G,2
Piano,,49,192.5142857142857,0.5,103.82617439498618,G,2
Piano,,49,192.5142857142857,0.5,155.56349186104035,D,3
Piano,,49,193.0142857142857,0.5,103.82617439498618,G,2
Piano,,49,193.0142857142857,0.5,155.56349186104035,D,3
Piano,,49,193.5142857142857,0.5,103.82617439498618,G,2
Piano,,49,193.5142857142857,0.5,155.56349186104035,D,3
Piano,,49,194.0142857142857,0.5,103.82617439498618,G,2
Piano,,49,194.0142857142857,0.5,155.56349186104035,D,3
Piano,,49,194.5142857142857,0.5,103.82617439498618,G,2
Piano,,49,194.5142857142857,0.5,155.56349186104035,D,3
Piano,,49,195.0142857142857,0.5,116.54094037952237,A,2
Piano,,49,195.0142857142857,0.5,155.56349186104035,D,3
Piano,,49,195.5142857142857,0.5,123.4708253140309,B,2
Piano,,49,195.5142857142857,0.5,155.56349186104035,D,3
Piano,,50,196.0142857142857,0.5,77.78174593052012,D,2
Piano,,50,196.0142857142857,0.5,138.59131548843592,C,3
Piano,,50,196.0142857142857,0.5,155.56349186104035,D,3
Piano,,50,196.5142857142857,0.5,155.56349186104035,D,3
Piano,,50,196.5142857142857,0.5,277.182630976872,C,4
Piano,,50,197.0142857142857,0.5,155.56349186104035,D,3
Piano,,50,197.0142857142857,0.5,277.182630976872,C,4
Piano,,50,197.5142857142857,0.5,155.56349186104035,D,3
Piano,,50,197.5142857142857,0.5,277.182630976872,C,4
Piano,,50,198.0142857142857,0.5,155.56349186104035,D,3
Piano,,50,198.0142857142857,0.5,277.182630976872,C,4
Piano,,50,198.5142857142857,0.5,155.56349186104035,D,3
Piano,,50,198.5142857142857,0.5,277.182630976872,C,4
Piano,,50,199.0142857142857,0.5,155.56349186104035,D,3
Piano,,50,199.0142857142857,0.5,246.94165062806198,B,3
Piano,,50,199.5142857142857,0.5,155.56349186104035,D,3
Piano,,50,199.5142857142857,0.5,233.08188075904488,A,3
Piano,,51,200.0142857142857,0.5,51.913087197493056,G,1
Piano,,51,200.0142857142857,0.5,103.82617439498618,G,2
Piano,,51,200.5142857142857,0.5,103.82617439498618,G,2
Piano,,51,200.5142857142857,0.5,155.56349186104035,D,3
Piano,,51,201.0142857142857,0.5,103.82617439498618,G,2
Piano,,51,201.0142857142857,0.5,155.56349186104035,D,3
Piano,,51,201.5142857142857,0.5,103.82617439498618,G,2
Piano,,51,201.5142857142857,0.5,155.56349186104035,D,3
Piano,,51,202.0142857142857,0.5,103.82617439498618,G,2
Piano,,51,202.0142857142857,0.5,155.56349186104035,D,3
Piano,,51,202.5142857142857,0.5,103.82617439498618,G,2
Piano,,51,202.5142857142857,0.5,155.56349186104035,D,3
Piano,,51,203.0142857142857,0.5,116.54094037952237,A,2
Piano,,51,203.0142857142857,0.5,155.56349186104035,D,3
Piano,,51,203.5142857142857,0.5,123.4708253140309,B,2
Piano,,51,203.5142857142857,0.5,155.56349186104035,D,3
Piano,,52,204.0142857142857,0.5,77.78174593052012,D,2
Piano,,52,204.0142857142857,0.5,138.59131548843592,C,3
Piano,,52,204.0142857142857,0.5,155.56349186104035,D,3
Piano,,52,204.5142857142857,0.5,155.56349186104035,D,3
Piano,,52,204.5142857142857,0.5,277.182630976872,C,4
Piano,,52,205.0142857142857,0.5,155.56349186104035,D,3
Piano,,52,205.0142857142857,0.5,277.182630976872,C,4
Piano,,52,205.5142857142857,0.5,155.56349186104035,D,3
Piano,,52,205.5142857142857,0.5,277.182630976872,C,4
Piano,,52,206.0142857142857,0.5,155.56349186104035,D,3
Piano,,52,206.0142857142857,0.5,277.182630976872,C,4
Piano,,52,206.5142857142857,0.5,155.56349186104035,D,3
Piano,,52,206.5142857142857,0.5,277.182630976872,C,4
Piano,,52,207.0142857142857,0.5,155.56349186104035,D,3
Piano,,52,207.0142857142857,0.5,246.94165062806198,B,3
Piano,,52,207.5142857142857,0.5,155.56349186104035,D,3
Piano,,52,207.5142857142857,0.5,233.08188075904488,A,3
Piano,,53,208.0142857142857,0.5,103.82617439498618,G,2
Piano,,53,208.0142857142857,0.5,207.65234878997245,G,3
Piano,,53,208.5142857142857,0.5,246.94165062806198,B,3
Piano,,53,208.5142857142857,0.5,311.1269837220808,D,4
Piano,,53,209.0142857142857,0.5,246.94165062806198,B,3
Piano,,53,209.0142857142857,0.5,311.1269837220808,D,4
Piano,,53,209.5142857142857,0.5,207.65234878997245,G,3
Piano,,53,209.5142857142857,0.5,246.94165062806198,B,3
Piano,,53,210.0142857142857,0.5,138.59131548843592,C,3
Piano,,53,210.5142857142857,0.5,277.182630976872,C,4
Piano,,53,210.5142857142857,0.5,329.62755691286986,E,4
Piano,,53,211.0142857142857,0.5,277.182630976872,C,4
Piano,,53,211.0142857142857,0.5,329.62755691286986,E,4
Piano,,53,211.5142857142857,0.5,207.65234878997245,G,3
Piano,,53,211.5142857142857,0.5,277.182630976872,C,4
Piano,,54,212.0142857142857,0.5,155.56349186104035,D,3
Piano,,54,212.5142857142857,0.5,246.94165062806198,B,3
Piano,,54,212.5142857142857,0.5,311.1269837220808,D,4
Piano,,54,213.0142857142857,0.5,246.94165062806198,B,3
Piano,,54,213.0142857142857,0.5,311.1269837220808,D,4
Piano,,54,213.5142857142857,0.5,207.65234878997245,G,3
Piano,,54,213.5142857142857,0.5,246.94165062806198,B,3
Piano,,54,214.0142857142857,0.5,138.59131548843592,C,3
Piano,,54,214.5142857142857,0.5,233.08188075904488,A,3
Piano,,54,214.5142857142857,0.5,311.1269837220808,D,4
Piano,,54,215.0142857142857,0.5,233.08188075904488,A,3
Piano,,54,215.0142857142857,0.5,311.1269837220808,D,4
Piano,,54,215.5142857142857,0.5,195.99771799087452,F,3
Piano,,54,215.5142857142857,0.5,233.08188075904488,A,3
Piano,,55,216.0142857142857,0.5,123.4708253140309,B,2
Piano,,55,216.5142857142857,0.5,311.1269837220808,D,4
Piano,,55,216.5142857142857,0.5,415.3046975799451,G,4
Piano,,55,217.0142857142857,0.5,311.1269837220808,D,4
Piano,,55,217.0142857142857,0.5,415.3046975799451,G,4
Piano,,55,217.5142857142857,0.5,246.94165062806198,B,3
Piano,,55,217.5142857142857,0.5,311.1269837220808,D,4
Piano,,55,218.0142857142857,0.5,138.59131548843592,C,3
Piano,,55,218.5142857142857,0.5,329.62755691286986,E,4
Piano,,55,218.5142857142857,0.5,440.0,A,4
Piano,,55,219.0142857142857,0.5,329.62755691286986,E,4
Piano,,55,219.0142857142857,0.5,440.0,A,4
Piano,,55,219.5142857142857,0.5,277.182630976872,C,4
Piano,,55,219.5142857142857,0.5,329.62755691286986,E,4
Piano,,56,220.0142857142857,0.5,155.56349186104035,D,3
Piano,,56,220.5142857142857,0.5,311.1269837220808,D,4
Piano,,56,220.5142857142857,0.5,415.3046975799451,G,4
Piano,,56,221.0142857142857,0.5,311.1269837220808,D,4
Piano,,56,221.0142857142857,0.5,415.3046975799451,G,4
